Source Port,Destination Port,NAT Source Port,NAT Destination Port,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received,Action
39804,80,43846,80,480,258,222,8,12,5,3,allow
57913,443,45296,443,9578079,276384,9301695,9817,36,2984,6833,allow
38142,53,38142,53,404,259,187,3,32,2,1,allow
55763,8060,49115,8060,69,70,0,2,7,2,0,allow
56749,443,28025,443,8058,2038,6020,20,15,11,9,allow
50657,80,54275,80,23292,2267,1411,28,21,10,18,allow
59779,443,11374,443,142,142,0,1,5,1,0,allow
50441,80,50441,80,79227,5480,73747,89,19,32,57,allow
56279,443,27594,165,15248,2599,9724,54,364,27,27,allow
49566,443,36540,443,10225,5069,5156,30,106,17,13,allow
59592,53,57046,53,351,78,273,2,29,1,1,allow
56615,53,15642,53,177,94,83,2,29,1,1,allow
5588,5588,0,0,3562,1936,1626,48,193,24,24,allow
50130,53,58704,53,183,94,89,2,30,1,1,allow
50130,53,12691,53,183,94,89,2,29,1,1,allow
49008,53,13913,53,168,81,90,2,29,1,1,allow
58940,443,7339,443,5108,700,4408,15,15,7,8,allow
37658,16386,33125,16386,130,77,60,2,30,1,1,allow
34458,13985,25271,80,6260,696,5564,17,16,9,8,allow
57387,53,39674,53,178,94,84,2,30,1,1,allow
48933,443,5665,443,4372,2402,1970,27,55,14,12,allow
50091,53,50600,53,164,86,78,2,30,1,1,allow
64927,53,2368,53,315,110,205,2,30,1,1,allow
55545,3389,55545,3389,3525,1638,1889,18,18,11,7,allow
55388,53,28391,53,189,97,83,2,30,1,1,allow
55258,53,48782,53,189,97,83,2,30,1,1,allow
50439,80,50439,80,96018,5956,90062,107,20,41,66,allow
64938,53,18539,53,210,102,108,2,30,1,1,allow
49545,53,45253,53,195,102,93,2,30,1,1,allow
40878,443,41466,443,6517,1003,8781,22,360,11,11,allow
50265,16082,44635,16082,858,858,0,14,1200,14,0,allow
60449,80,21730,80,50477,615,2214,69,16,6,36,allow
45289,80,45289,80,144717,5580,139137,180,155,81,99,allow
56750,443,39492,443,8006,1557,5502,20,15,11,9,allow
58021,443,29855,443,8075,4109,3966,42,91,19,23,allow
38702,443,49260,443,1117339,17881,1099458,1006,57,256,116,allow
47508,443,1346,443,4451,1095,4683,17,26,10,7,allow
40895,443,11472,443,8007,1987,5561,20,15,11,9,allow
49653,80,47758,80,2815,93,1210,17,166,9,8,allow
37555,17292,23177,16386,130,70,60,2,30,1,1,allow
57196,53,25390,53,184,94,89,2,30,1,1,allow
59732,27036,24754,27036,1218,924,294,6,30,3,3,allow
54951,443,20524,443,69882,3520,66362,96,320,38,58,allow
64249,53,23999,53,181,94,89,2,33,1,1,allow
48728,80,37214,80,151,2698,826,14,20,8,6,allow
47643,80,45438,80,3524,222,826,14,16,8,6,allow
55544,3389,55544,3389,3657,1638,2019,20,18,11,9,allow
56171,53,54850,53,215,102,113,2,30,1,1,allow
64975,27033,50776,27033,734,462,272,2,30,1,1,allow
56703,53,22348,53,183,94,89,2,30,1,1,allow
55840,53,36401,53,199,94,105,2,30,1,1,allow
56559,53,49584,53,177,92,83,2,30,1,1,allow
41554,53,50330,53,190,94,105,2,30,1,1,allow
44278,53,11146,53,218,78,140,2,31,1,1,allow
56134,53,62024,53,183,94,89,2,31,1,1,allow
55283,443,55908,443,2964,1657,1307,18,47,11,9,allow
60474,8999,25700,8999,70,70,0,2,8,2,0,allow
65455,53,29477,53,324,108,456,4,50,2,2,allow
41579,53,9293,53,199,94,105,2,30,1,1,allow
43818,53,4303,53,168,78,90,2,30,1,1,allow
51958,443,6859,443,9994,8270,1724,34,68,19,7,allow
64931,53,5623,53,179,94,85,2,30,1,1,allow
56588,53,38176,53,197,102,95,2,30,1,1,allow
56559,53,63676,53,182,94,83,2,30,1,1,allow
57246,53,64921,53,387,134,253,2,30,1,1,allow
64023,53,29476,53,179,93,85,2,30,1,1,allow
40876,443,14567,443,6450,1003,5447,21,360,11,10,allow
65427,53,2149,53,238,94,154,2,30,1,1,allow
55759,53,49971,53,177,94,83,2,30,1,1,allow
64707,53,25293,53,216,102,114,2,30,1,1,allow
10151,6889,16341,4608,481,150,331,2,1200,1,1,allow
48817,6889,22825,6889,158,158,0,1,1200,1,0,allow
48817,6881,48817,6881,334,158,176,2,1200,1,1,allow
48817,43936,48817,63615,765,296,469,4,1200,2,2,allow
61140,443,36707,443,10803,2906,7897,20,135,10,16,allow
57441,443,53245,443,9774,3034,15705,29,19,14,15,allow
60795,40010,57308,40010,316,136,180,6,6,3,3,allow
50077,80,49752,53,804,380,424,9,53,5,4,allow
55937,53,36384,53,177,94,83,2,30,1,1,allow
55643,53,52917,53,183,94,89,2,31,1,1,allow
54888,443,53775,0,90561,3481,87080,96,16,31,65,allow
52082,21427,9932,14804,70,70,0,2,8,2,0,allow
55179,53,17808,53,183,94,89,2,30,1,1,allow
43681,443,22567,443,40598,5313,40710,83,140,43,40,allow
56747,443,61148,443,8059,2039,6020,20,16,11,9,allow
63228,445,0,0,70,70,0,1,0,1,0,drop
63407,445,0,0,66,66,0,1,0,1,0,drop
63404,445,0,0,67,67,0,1,0,1,0,drop
21064,25174,0,0,62,62,0,1,0,1,0,deny
51578,44847,0,0,66,66,0,1,0,1,0,deny
14397,37965,0,0,62,62,0,1,0,1,0,deny
10914,35974,0,0,60,60,0,1,0,1,0,deny
61767,25174,0,0,62,62,0,1,0,1,0,deny
515,28324,0,0,66,66,0,1,0,1,0,deny
36696,33644,0,0,62,62,0,1,0,1,0,deny
63217,445,0,0,70,70,0,1,0,1,0,drop
59524,25174,0,0,66,66,0,1,0,1,0,deny
1262,23,0,0,60,60,0,1,0,1,0,deny
63062,11392,0,0,66,66,0,1,0,1,0,deny
5228,3434,0,0,62,1093,0,1,0,1,0,deny
51630,445,0,0,70,70,0,1,0,1,0,drop
51626,445,0,0,70,70,0,1,0,1,0,drop
51627,445,0,0,70,70,0,1,0,1,0,drop
63387,445,0,0,66,66,0,1,0,1,0,drop
63389,445,0,0,66,66,0,1,0,1,0,drop
63391,445,0,0,66,66,0,1,0,1,0,drop
63390,445,0,0,66,66,0,1,0,1,0,drop
63388,445,0,0,66,66,0,1,0,1,0,drop
63385,445,0,0,66,66,0,1,0,1,0,drop
63386,445,0,0,66,66,0,1,0,1,0,drop
63384,445,0,0,66,66,0,1,0,1,0,drop
52483,1433,0,0,60,60,0,1,0,1,0,deny
60403,22114,0,0,66,66,0,1,0,1,0,deny
32738,37965,0,0,62,62,0,1,0,1,0,deny
57426,61686,0,0,1484,66,0,1,0,1,0,deny
31235,22114,0,0,62,62,0,1,0,1,0,deny
63213,445,0,0,70,70,0,1,0,1,0,drop
22439,25174,0,0,66,66,0,1,0,1,0,deny
52340,28324,0,0,66,66,0,1,0,1,0,deny
1865,25174,0,0,62,62,0,1,0,1,0,deny
26235,37965,0,0,66,66,0,1,0,1,0,deny
63203,445,0,0,70,70,0,1,0,1,0,drop
63204,445,0,0,70,70,0,1,0,1,0,drop
51621,445,0,0,70,70,0,1,0,1,0,drop
51622,445,0,0,70,70,0,1,0,1,0,drop
51609,445,0,0,70,70,0,1,0,1,0,drop
51610,445,0,0,70,70,0,1,0,1,0,drop
63200,445,0,0,70,70,0,1,0,1,0,drop
63196,445,0,0,70,70,0,1,0,1,0,drop
16454,25174,0,0,62,62,0,1,0,1,0,deny
63369,445,0,0,66,66,0,1,0,1,0,drop
63370,445,0,0,66,66,0,1,0,1,0,drop
63368,445,0,0,66,66,0,1,0,1,0,drop
47593,55108,0,0,148,148,0,1,0,1,0,deny
32736,22114,0,0,66,66,0,1,0,1,0,deny
34152,11119,0,0,148,148,0,1,0,1,0,deny
28795,37965,0,0,62,62,0,1,0,1,0,deny
22220,25174,0,0,146,146,0,1,0,1,0,deny
59476,23,0,0,60,60,0,1,0,1,0,deny
50046,22114,0,0,62,62,0,1,0,1,0,deny
48706,23393,0,0,60,60,0,1,0,1,0,deny
42030,25,0,0,74,74,0,1,0,1,0,deny
51607,445,0,0,70,70,0,1,0,1,0,drop
57131,35776,0,0,90,145,0,1,0,1,0,deny
51604,445,0,0,70,70,0,1,0,1,0,drop
51600,445,0,0,70,70,0,1,0,1,0,drop
51597,445,0,0,70,70,0,1,0,1,0,drop
63191,445,0,0,70,70,0,1,0,1,0,drop
1860,25174,0,0,66,66,0,1,0,1,0,deny
2849,30188,0,0,62,62,0,1,0,1,0,deny
2083,25174,0,0,62,62,0,1,0,1,0,deny
64587,43890,0,0,66,66,0,1,0,1,0,deny
50328,22114,0,0,66,66,0,1,0,1,0,deny
54236,36829,0,0,66,66,0,1,0,1,0,deny
59032,53567,0,0,66,66,0,1,0,1,0,deny
6247,51221,0,0,78,78,0,1,0,1,0,deny
63183,445,0,0,70,70,0,1,0,1,0,drop
53073,32468,0,0,66,66,0,1,0,1,0,deny
25878,25174,0,0,66,66,0,1,0,1,0,deny
57496,25174,0,0,66,66,0,1,0,1,0,deny
63182,445,0,0,70,70,0,1,0,1,0,drop
51414,22,0,0,60,60,0,1,0,1,0,deny
62512,25174,0,0,62,62,0,1,0,1,0,deny
2383,37965,0,0,66,66,0,1,0,1,0,deny
51588,445,0,0,70,70,0,1,0,1,0,drop
51587,445,0,0,70,70,0,1,0,1,0,drop
52605,445,0,0,70,70,0,1,0,1,0,drop
29972,50584,0,0,62,62,0,1,0,1,0,deny
63176,445,0,0,70,70,0,1,0,1,0,drop
25570,35440,0,0,146,146,0,1,0,1,0,deny
6729,51505,0,0,62,62,0,1,0,1,0,deny
63357,445,0,0,66,66,0,1,0,1,0,drop
11878,37807,0,0,62,62,0,1,0,1,0,deny
63175,445,0,0,70,70,0,1,0,1,0,drop
59266,39004,0,0,74,74,0,1,0,1,0,deny
58627,25174,0,0,62,62,0,1,0,1,0,deny
63171,445,0,0,70,70,0,1,0,1,0,drop
11136,15503,0,0,62,62,0,1,0,1,0,deny
24144,57470,0,0,62,62,0,1,0,1,0,deny
51581,445,0,0,70,70,0,1,0,1,0,drop
52238,26467,0,0,62,62,0,1,0,1,0,deny
51579,445,0,0,70,70,0,1,0,1,0,drop
52605,445,0,0,70,70,0,1,0,1,0,drop
5228,3434,0,0,1093,1093,0,1,0,1,0,deny
5228,3434,0,0,62,601,0,1,0,1,0,deny
5228,3434,0,0,345,345,0,1,0,1,0,deny
40312,55442,0,0,62,62,0,1,0,1,0,deny
47788,30170,0,0,146,146,0,1,0,1,0,deny
30373,23,0,0,60,60,0,1,0,1,0,deny
42285,57470,0,0,62,62,0,1,0,1,0,deny
50734,37965,0,0,62,62,0,1,0,1,0,deny
51123,445,0,0,66,66,0,1,0,1,0,deny
45726,64147,0,0,62,63,0,1,0,1,0,deny
0,0,0,0,198,150,70,3,0,2,1,allow
47913,25174,0,0,62,62,0,1,0,1,0,deny
52038,50584,0,0,62,62,0,1,0,1,0,deny
63339,445,0,0,66,66,0,1,0,1,0,drop
63341,445,0,0,66,66,0,1,0,1,0,drop
56127,37965,0,0,66,66,0,1,0,1,0,deny
23658,18375,0,0,62,62,0,1,0,1,0,deny
30500,26296,0,0,159,159,0,1,0,1,0,deny
34073,37965,0,0,62,62,0,1,0,1,0,deny
63165,445,0,0,70,70,0,1,0,1,0,drop
54280,3385,0,0,60,60,0,1,0,1,0,deny
51569,445,0,0,70,70,0,1,0,1,0,drop
51567,445,0,0,70,70,0,1,0,1,0,drop
52605,445,0,0,70,70,0,1,0,1,0,drop
51560,445,0,0,70,70,0,1,0,1,0,drop
1943,48817,0,0,62,62,0,1,0,1,0,deny
48301,25174,0,0,66,66,0,1,0,1,0,deny
63336,445,0,0,66,66,0,1,0,1,0,drop
39110,50584,0,0,62,62,0,1,0,1,0,deny
56872,21247,0,0,74,74,0,1,0,1,0,deny
3399,25174,0,0,66,66,0,1,0,1,0,deny
54726,30041,0,0,66,66,0,1,0,1,0,deny
63325,445,0,0,66,66,0,1,0,1,0,drop
63331,28324,0,0,66,66,0,1,0,1,0,drop
63330,445,0,0,66,66,0,1,0,1,0,drop
63328,445,0,0,66,66,0,1,0,1,0,drop
63320,445,0,0,66,66,0,1,0,1,0,drop
63329,445,0,0,66,66,0,1,0,1,0,drop
63326,445,0,0,66,66,0,1,0,1,0,drop
52682,22114,0,0,66,66,0,1,0,1,0,deny
60097,22114,0,0,62,62,0,1,0,1,0,deny
32746,50584,0,0,146,146,0,1,0,1,0,deny
42986,25174,0,0,66,66,0,1,0,1,0,deny
13235,44847,0,0,66,66,0,1,0,1,0,deny
51554,445,0,0,70,70,0,1,0,1,0,drop
27038,51505,0,0,146,146,0,1,0,1,0,deny
45118,39004,0,0,74,74,0,1,0,1,0,deny
49824,25174,0,0,62,62,0,1,0,1,0,deny
36663,22114,0,0,146,146,0,1,0,1,0,deny
51551,445,0,0,70,70,0,1,0,1,0,drop
51548,445,0,0,70,70,0,1,0,1,0,drop
51547,445,0,0,70,70,0,1,0,1,0,drop
39313,37965,0,0,62,62,0,1,0,1,0,deny
52605,445,0,0,70,70,0,1,0,1,0,drop
6843,42873,0,0,62,62,0,1,0,1,0,deny
57991,22114,0,0,66,66,0,1,0,1,0,deny
6842,42873,0,0,66,66,0,1,0,1,0,deny
43207,26467,0,0,62,62,0,1,0,1,0,deny
54021,25174,0,0,62,62,0,1,0,1,0,deny
35111,22114,0,0,66,66,0,1,0,1,0,deny
36804,25174,0,0,66,66,0,1,0,1,0,deny
39959,23117,0,0,62,62,0,1,0,1,0,deny
39839,22114,0,0,146,146,0,1,0,1,0,deny
43814,34476,0,0,146,146,0,1,0,1,0,deny
63149,445,0,0,70,70,0,1,0,1,0,drop
56289,25174,0,0,66,66,0,1,0,1,0,deny
51866,22114,0,0,66,66,0,1,0,1,0,deny
30304,26467,0,0,62,62,0,1,0,1,0,deny
52166,28324,0,0,66,66,0,1,0,1,0,deny
51543,445,0,0,70,70,0,1,0,1,0,drop
51544,445,0,0,70,70,0,1,0,1,0,drop
51540,445,0,0,70,70,0,1,0,1,0,drop
63316,445,0,0,66,66,0,1,0,1,0,drop
45964,2225,0,0,60,60,0,1,0,1,0,deny
26940,443,35054,443,7599,2842,4757,23,22,15,12,allow
57702,53,57702,53,398,255,143,3,32,2,1,allow
58929,443,63640,443,6160,4121,2039,22,17,11,11,allow
56149,53,12166,53,174,89,85,2,30,1,1,allow
56902,53,41488,53,768,99,669,2,30,1,1,allow
55609,53,45313,53,172,88,84,2,30,1,1,allow
58986,443,33028,443,2894,1566,1241,24,26,12,12,allow
55450,443,11205,443,9468,2242,7226,23,15,12,11,allow
59923,53,59923,53,365,233,132,3,33,2,1,allow
6159,53,6159,53,404,259,145,3,32,2,1,allow
53875,43611,35716,43611,70,70,0,2,8,2,0,allow
43784,443,17789,443,10458,1688,6855,30,15,17,13,allow
50134,53,55373,53,748,106,642,2,30,1,1,allow
56803,53,43368,53,182,93,89,2,30,1,1,allow
49718,53,39555,53,793,101,692,2,30,1,1,allow
38662,15000,27086,15000,138,78,60,2,6,1,1,allow
40535,137,55406,137,114,114,0,2,32,2,0,allow
53878,55950,58060,55950,70,70,0,2,8,2,0,allow
56503,53,37647,53,578,286,462,9,15,5,4,allow
34996,5222,11344,5222,8140,2222,5918,42,201,22,20,allow
52161,53380,35736,53380,70,70,0,2,8,2,0,allow
56556,53,39317,53,762,97,665,2,30,1,1,allow
64023,53,59287,53,174,89,85,2,30,1,1,allow
64628,53,26706,53,381,93,660,2,31,1,1,allow
53760,443,36379,443,7474,1946,5528,25,270,18,15,allow
57163,443,13914,443,1779,1375,404,11,40,5,6,allow
56354,53,25392,53,753,93,660,2,30,1,1,allow
53162,60352,25976,60352,70,70,0,2,8,2,0,allow
55156,53,48355,53,256,87,169,4,37,2,1,allow
25309,53,25309,53,371,237,134,3,33,2,1,allow
29599,443,15239,443,2227,1018,1209,17,16,8,9,allow
56588,53,28936,53,194,99,95,2,30,1,1,allow
52385,53,0,0,138,69,69,2,30,1,1,allow
51606,443,32165,443,9979,4380,8464,26,256,12,14,allow
50108,53,31749,53,174,90,85,2,30,1,1,allow
56668,53,61467,53,256,88,171,2,30,1,1,allow
58922,443,2924,443,14553,9653,4900,38,19,22,13,allow
64950,53,8334,53,186,95,91,2,31,1,1,allow
50176,443,54312,443,6081,844,5237,17,15,9,8,allow
53229,33443,34017,1024,70,70,0,2,8,2,0,allow
37569,443,55677,443,120566,732,105221,173,125,72,101,allow
55759,53,57416,53,170,87,83,2,30,1,1,allow
50552,53,56537,53,710,89,621,2,30,1,1,allow
56926,53,27418,53,711,87,624,2,30,1,1,allow
55376,53,48930,53,789,110,679,2,31,1,1,allow
56375,53,7555,53,216,89,119,2,31,1,1,allow
55489,53,34902,53,748,106,642,2,31,1,1,allow
56373,53,53803,53,181,98,83,2,31,1,1,allow
49313,53,6801,53,295,101,194,4,31,1,2,allow
64787,53,4166,53,174,89,85,2,31,1,1,allow
59005,443,25143,443,4921,2525,2396,14,135,7,9,allow
49562,32897,48817,32897,152,152,0,1,1200,1,0,allow
56185,53,24061,53,168,86,82,2,31,1,1,allow
55058,53,41146,53,216,110,106,2,31,1,1,allow
56712,443,19344,443,1540037,36876,1503161,1511,62,511,1000,allow
56960,53,22344,53,192,98,94,2,31,1,1,allow
56272,53,26836,53,186,95,136,2,31,1,1,allow
64668,53,32390,53,772,103,669,2,31,1,1,allow
57119,53,0,0,318,95,223,2,31,1,1,allow
50504,53,31203,53,168,86,82,2,31,1,1,allow
56260,53,39887,53,170,87,83,2,31,1,1,allow
64787,53,24820,53,740,93,647,2,31,1,1,allow
55251,53,62666,53,197,106,102,2,31,1,1,allow
54959,53,17105,53,206,105,101,2,31,1,1,allow
24929,53,24929,53,217,87,130,2,31,1,1,allow
55383,443,17690,443,40612,4090,36522,71,150,9,4,allow
57063,53,16093,53,186,95,91,2,31,1,1,allow
55829,53,4732,53,208,106,102,2,31,1,1,allow
64551,53,55757,53,755,94,661,2,31,1,1,allow
56375,53,32161,53,216,110,106,2,31,1,1,allow
55190,53,7214,53,733,86,647,2,31,1,1,allow
57083,53,56856,53,755,94,661,2,31,1,1,allow
63090,53,11762,53,510,164,194,2,31,1,1,allow
65354,53,6099,53,168,86,82,2,31,1,1,allow
56762,53,35908,53,168,86,82,2,31,1,1,allow
56810,53,54787,53,170,87,83,2,31,1,1,allow
51538,445,0,0,70,70,0,1,0,1,0,drop
63145,445,0,0,70,70,0,1,0,1,0,drop
54796,22114,0,0,66,66,0,1,0,1,0,deny
63311,445,0,0,66,66,0,1,0,1,0,drop
3169,22114,0,0,66,66,0,1,0,1,0,deny
63143,445,0,0,70,70,0,1,0,1,0,drop
49577,33644,0,0,62,62,0,1,0,1,0,deny
56403,51505,0,0,66,66,0,1,0,1,0,deny
4019,50584,0,0,66,66,0,1,0,1,0,deny
63308,445,0,0,66,66,0,1,0,1,0,drop
63310,445,0,0,66,66,0,1,0,1,0,drop
63141,445,0,0,70,70,0,1,0,1,0,drop
51567,443,62736,443,400,70,330,7,17,2,5,allow
55156,53,47566,53,256,87,169,4,37,2,2,allow
65506,443,5450,443,92199,4519,87724,105,16,39,66,allow
61643,22114,0,0,62,62,0,1,0,1,0,deny
47812,30627,0,0,62,62,0,1,0,1,0,deny
63307,445,0,0,66,66,0,1,0,1,0,drop
40601,35440,0,0,146,146,0,1,0,1,0,deny
62217,37807,0,0,66,66,0,1,0,1,0,deny
55408,28324,0,0,66,66,0,1,0,1,0,deny
62189,64147,0,0,62,62,0,1,0,1,0,deny
58247,57866,0,0,66,66,0,1,0,1,0,deny
16057,51050,0,0,66,66,0,1,0,1,0,deny
59032,50584,0,0,66,66,0,1,0,1,0,deny
17173,23,0,0,60,60,0,1,0,1,0,deny
59032,50934,0,0,66,66,0,1,0,1,0,deny
51532,445,0,0,70,70,0,1,0,1,0,drop
45169,14037,0,0,74,74,0,1,0,1,0,deny
58193,23,0,0,60,60,0,1,0,1,0,deny
51522,445,0,0,70,70,0,1,0,1,0,drop
51525,445,0,0,70,70,0,1,0,1,0,drop
45682,8055,0,0,159,65,0,1,0,1,0,deny
22948,26467,0,0,62,62,0,1,0,1,0,deny
27081,10197,0,0,62,62,0,1,0,1,0,deny
63134,445,0,0,70,70,0,1,0,1,0,drop
10949,22114,0,0,62,62,0,1,0,1,0,deny
42886,25174,0,0,66,66,0,1,0,1,0,deny
63132,445,0,0,70,70,0,1,0,1,0,drop
51728,44847,0,0,66,66,0,1,0,1,0,deny
63294,445,0,0,66,66,0,1,0,1,0,drop
62348,65348,0,0,145,145,0,1,0,1,0,deny
6872,23,0,0,60,60,0,1,0,1,0,deny
63131,445,0,0,70,70,0,1,0,1,0,drop
64595,64147,0,0,66,66,0,1,0,1,0,deny
29742,50584,0,0,146,146,0,1,0,1,0,deny
6712,5060,0,0,410,410,0,1,0,1,0,deny
63130,445,0,0,70,70,0,1,0,1,0,drop
32738,37965,0,0,62,62,0,1,0,1,0,deny
1030,35776,0,0,139,139,0,1,0,1,0,deny
63129,445,0,0,70,70,0,1,0,1,0,drop
64963,53,58073,53,453,186,267,6,30,3,3,allow
52083,26607,11051,26607,70,70,0,2,7,1,0,allow
49791,53,37520,53,412,90,322,4,34,2,2,allow
60471,19776,4815,19776,70,70,0,1,5,1,0,allow
55388,53,11740,53,292,87,165,4,42,2,2,allow
60334,443,17024,443,7506,4789,2717,23,130,16,12,allow
36816,1812,36816,1812,204,138,66,2,29,1,1,allow
56803,53,52529,53,183,94,89,2,30,1,1,allow
57264,53,38176,53,197,102,95,2,30,1,1,allow
50204,71,48586,80,1221,781,440,11,14,6,5,allow
54519,443,53980,443,8413,2503,5910,23,16,13,10,allow
56425,53,3296,53,730,102,628,2,30,1,1,allow
53042,443,14232,443,5452,1545,3907,22,16,13,11,allow
56446,443,26551,443,8620,2018,6602,34,80,18,16,allow
56703,80,22325,53,41915,4128,1377,59,64,29,6,allow
52084,30863,23792,30863,70,70,0,2,7,2,0,allow
52056,50328,41814,50328,70,70,0,1,4,1,0,allow
55156,53,28197,53,256,93,169,4,36,1,2,allow
46892,443,33257,443,12488,5447,7041,28,16,16,12,allow
55828,443,33777,443,8420,4472,3948,63,450,32,31,allow
123,123,40135,123,184,94,90,2,29,1,1,allow
61066,53,0,0,283,78,205,2,29,1,1,allow
55156,53,47092,53,256,87,169,4,36,2,2,allow
23613,53,55694,53,177,94,83,2,29,1,1,allow
61230,53,16263,53,177,94,83,2,29,1,1,allow
64069,53,35417,53,207,86,163,2,29,1,1,allow
52413,53,24477,53,168,78,89,2,29,1,1,allow
29870,27051,5112,27051,1020,462,558,5,29,2,2,allow
53801,53,14956,53,167,78,134,2,30,1,1,allow
58935,443,64941,443,5167,700,4467,16,15,7,9,allow
63034,443,51705,443,37694,8319,5235,85,153,36,49,allow
58173,993,62958,993,371,60,370,3,410,2,5,allow
49786,443,10389,443,8941,2056,7125,27,15,15,12,allow
36604,443,8659,443,6506,1532,4974,26,133,14,14,allow
34432,80,52921,80,6260,696,5564,17,16,9,8,allow
49376,53,15412,53,391,134,257,2,30,1,1,allow
55641,53,43709,53,70,70,0,1,30,1,0,allow
53984,53,47017,53,183,94,89,2,30,1,1,allow
46674,53,59897,53,168,78,90,2,30,1,1,allow
52080,9554,2824,9554,70,70,0,2,7,2,0,allow
60333,443,9820,443,8945,5766,3179,30,130,15,12,allow
48778,443,13282,443,6770,936,4723,26,16,14,12,allow
34298,53,58428,53,199,94,105,2,30,1,1,allow
55643,53,36774,53,183,94,89,2,30,1,1,allow
56746,443,25716,443,8006,1986,6020,20,15,11,9,allow
49830,443,24513,443,8471,2343,6128,30,240,15,15,allow
56067,53,5556,53,195,102,93,2,30,1,1,allow
58934,443,63790,443,5167,700,4467,16,15,7,9,allow
64900,53,45787,53,197,102,95,2,30,1,1,allow
49447,53,53080,53,168,78,90,2,30,1,1,allow
61697,27018,46603,53,468,390,78,5,30,4,1,allow
55669,53,38123,53,182,94,83,2,30,1,1,allow
59441,53,16569,53,177,94,83,2,30,1,1,allow
46707,443,23817,443,9723,2020,7943,35,120,17,18,allow
49777,53,52771,53,216,110,106,2,30,1,1,allow
49747,53,22028,53,278,94,184,2,30,1,1,allow
63884,53,63884,6677,400,257,143,3,33,2,1,allow
55609,53,21760,53,178,94,84,2,30,1,1,allow
46972,443,56432,443,1312,651,661,13,185,7,6,allow
33947,443,18903,443,25302,10587,14715,88,69,27,51,allow
45679,53,45679,53,194,106,156,2,33,1,1,allow
60469,60092,63327,60092,70,70,0,1,5,1,0,allow
50966,80,63848,80,555419,4827,550592,451,21,64,387,allow
57206,53,29989,53,292,98,207,4,50,2,2,allow
59782,53,21953,53,168,78,90,2,30,1,1,allow
55179,53,32980,53,183,94,89,2,30,1,1,allow
55609,53,6401,53,178,94,84,2,30,1,1,allow
49251,53,13051,53,94,94,105,2,30,1,0,allow
49908,53,39258,53,789,110,679,2,30,1,1,allow
57040,53,1500,53,179,94,85,2,30,1,1,allow
64787,53,33533,53,179,93,85,2,30,1,1,allow
36621,443,53395,443,2239099,75601,2163498,214,71,983,1529,allow
56770,443,61506,443,5829,2962,2867,35,89,9,18,allow
56588,53,38290,53,305,99,206,4,49,2,2,allow
51218,5223,10817,5223,11005,5789,5216,34,23,18,16,allow
38405,80,54534,62,1114,534,580,12,16,7,3,allow
53882,13613,12263,53,320,140,180,6,30,3,3,allow
17428,3389,17428,3389,4695,1492,1344,22,19,13,9,allow
54816,443,23557,443,130,70,60,3,4,2,1,allow
60472,21427,4062,20273,70,70,0,2,5,1,0,allow
55701,53,58312,31543,320,140,180,6,5,3,3,allow
37116,80,37116,80,2971,1509,1462,10,15,6,4,allow
53964,443,1978,443,152,78,74,2,5,1,1,allow
56700,80,19955,80,51889,4253,47636,45,64,9,37,allow
56745,443,12454,443,8015,1995,6020,20,15,11,9,allow
49545,53,14394,53,195,102,93,2,29,1,1,allow
52164,443,1593,443,161883,8848,153035,177,54,64,113,allow
51709,53,0,0,201,94,82,2,29,1,1,allow
55643,53,52326,53,183,94,135,2,29,1,1,allow
37611,443,31494,443,3936,1618,2318,26,146,14,12,allow
54550,21418,0,0,78,86,102,2,29,1,1,allow
9742,80,22262,80,1384,648,736,9,15,5,4,allow
56803,53,37278,53,183,94,135,2,29,1,1,allow
43910,443,49945,443,10506,2984,7522,30,15,17,13,allow
56134,53,59241,53,183,94,89,2,29,1,1,allow
40026,443,36114,443,6058,1749,4309,22,200,13,9,allow
58841,443,21745,443,18238,3980,7234,18,152,27,34,allow
50654,80,39837,322,3728,1504,2224,13,21,7,6,allow
55759,53,35937,53,177,94,83,2,30,1,1,allow
50655,80,2422,80,2108,1167,941,10,20,6,4,allow
61956,80,61956,80,2102,1583,519,11,23,6,5,allow
5588,5588,0,0,3562,1936,1626,48,194,24,24,allow
56588,53,41777,53,197,102,347,2,29,1,1,allow
64023,53,2522,53,179,94,85,2,29,1,1,allow
64987,27042,62086,27042,1012,462,550,4,30,2,2,allow
64900,53,46043,53,197,102,305,2,30,1,1,allow
58764,53,65299,53,268,94,174,2,38,1,1,allow
50108,53,40711,53,179,94,85,2,30,1,1,allow
64023,53,57287,53,179,94,85,2,30,1,1,allow
50376,53,47622,53,167,78,89,2,30,1,1,allow
55609,53,34559,53,178,94,84,2,30,1,1,allow
50077,53,35101,53,390,110,677,2,30,1,1,allow
49777,53,35556,53,216,110,106,2,30,1,1,allow
49620,53,15285,53,211,110,101,2,30,1,1,allow
56267,53,59732,53,453,186,267,6,30,3,3,allow
49686,53,55592,53,183,94,89,2,30,1,1,allow
54974,53,5978,53,212,102,110,2,30,1,1,allow
59441,53,6502,53,177,94,83,2,30,1,1,allow
64892,53,44773,53,772,102,154,2,30,1,1,allow
47512,443,61793,443,8785,2057,6728,31,396,10,21,allow
55058,53,43398,53,216,110,106,2,31,1,1,allow
56960,53,21026,53,196,102,94,2,31,1,1,allow
